TransactionID,CustomerID,Date,Amount,TransactionType,Category,Channel
a4410be8-ebe4-4d7b-b9b5-6054a3e7f773,5fe87eb6-16ca-4b76-8004-242e45155f3c,2024-04-23,1311.41,Payment,Entertainment,ATM
45d8e788-ab7b-46d9-ae64-91c9b83c7e40,cef9735e-f4ce-4a92-80ef-d7c50b7809e0,2023-05-28,1941.32,Withdrawal,Shopping,ATM
bc0dd16d-bd5e-4bb1-b020-578e346b38b5,b2f5f71a-9dbc-4ff1-b565-1f04809b8f83,2024-12-24,4872.68,Transfer,Insurance,App
ef8c374f-3975-4c6d-a089-29d59affc813,28aa5e0f-6b63-481c-8dfb-eacc1024ebc7,2023-06-20,472.17,Deposit,Bills,Branch
8bf96015-0179-4564-9543-2ae45c474265,9f443361-616b-4472-8242-4fa0f9b67945,2024-05-09,2857.59,Deposit,Entertainment,Online
bfcc3c81-9cdd-4e16-a5f5-3e5f3f52d0bb,e98c7280-61ed-4821-a891-d122351ef9d1,2023-10-25,2967.3,Transfer,Bills,Online
2f606f0d-6f23-4b40-99cd-7fcf1e70ee8a,9f5a0a60-2c22-4cde-a448-1cb4abc44cf1,2024-03-23,3915.9,Payment,Miscellaneous,ATM
7d970468-b533-4f78-a8c9-6be292650186,503452ae-890c-4c56-bd46-a8f00671d0a6,2024-02-15,1230.63,Transfer,Salary,App
45e5f0ee-46d9-4655-a2fc-40657f681f96,6c550546-33a3-4b42-a559-657f276287e6,2024-02-28,3151.76,Transfer,Shopping,Online
872d0c62-d568-4cd2-b261-9a88ed3916b9,d25c41c1-4f31-437f-b5fb-6d09c991562a,2024-05-28,395.56,Deposit,Salary,ATM
a4a328bd-6355-4e00-84da-b9ef61277c53,492ade7a-9409-4cfe-884f-276f0c40e247,2024-04-12,757.71,Payment,Entertainment,App
eebe670e-27a0-4811-a20b-0f582690ecee,c5815a0b-e30d-4b33-a643-5d3967f8c89c,2024-11-28,2090.06,Deposit,Salary,App
3f7a128d-9336-4c86-8b1a-966bb06fbd97,ffa742cc-29e1-445b-8e29-9df3c98fe5b9,2023-11-24,1509.98,Deposit,Groceries,ATM
447bf0a9-a845-45bc-8717-2b1304dc2327,41fb1039-e210-41e0-906d-7e72bc85ad3d,2024-01-03,2439.53,Deposit,Entertainment,ATM
afa579a1-675a-463e-8db0-9ca6b1c58109,41fe47ee-67b5-452a-8df6-5b32f3c1a485,2024-04-01,294.54,Payment,Salary,ATM
931be3ad-355a-4d7c-ace2-13ab1b9d992d,935a8d85-8ec2-45f6-92d8-dac45b8b5096,2023-07-12,484.96,Withdrawal,Insurance,Online
d6945220-7526-4f5d-913a-bc68acb82b88,c63fe079-2863-48fe-9ddd-b6c15f127510,2024-10-26,1572.75,Fee,Entertainment,Online
8684e8ee-e550-49f6-aee2-a9c152e96ab6,ba8c2039-4613-4bc3-aa87-6d354f517e21,2023-06-24,1581.8,Fee,EMI,App
1d2c04d3-9a03-4cd9-81a8-bcbb58ef0f45,129774ac-edc0-4ced-9da7-5901bd97f390,2025-03-22,711.17,Payment,Miscellaneous,ATM
fb6b4cfb-9b6a-4feb-bf01-b35667baf1b9,0b681c26-f89f-4d27-816a-b0d34333fff8,2024-05-01,1396.8,Transfer,Shopping,Online
f9492065-8ee1-48b5-8c40-a69b4e9b3c2b,03cc9ced-94f3-4886-84c1-70b2649509a3,2024-09-10,1152.47,Transfer,Groceries,Online
c9664bf2-a2d6-4780-8c51-dc38472ecea8,24c7d8ea-5876-4993-9439-788639771592,2024-02-11,348.31,Transfer,EMI,ATM
330af6f6-6cc0-4a71-8d3f-6351f747bee5,78ed5de7-cd39-4e03-b8b5-f5fe5dad30df,2024-08-25,114.76,Withdrawal,Salary,Online
658aabd8-35d2-4852-a6ab-1002c8669296,51d5d095-b734-43af-89af-056b081b6576,2024-12-07,467.62,Withdrawal,Salary,App
0b250b61-7144-44f9-94ae-76fe3e0df636,d25baa78-a00f-439f-a79a-f868d8bb459c,2024-02-12,2285.09,Deposit,Shopping,Branch
d516ffe3-8963-4f1b-8f9f-e47ea215b847,fc41d20d-849d-4376-aa66-8632d24a4ebd,2023-06-18,2099.69,Payment,Miscellaneous,Online
44cc84c0-d3e8-4328-b4da-468a102bd9c4,f7164409-3a7c-4f41-9b97-48f5c1c04396,2024-01-17,3478.69,Withdrawal,EMI,Online
5b52d9d9-7637-46f9-95f9-dd0aa7c50eea,ab5098b0-bd28-4266-bdac-493a389ee810,2024-08-22,3670.25,Deposit,Bills,Branch
f591c54f-67df-496f-8866-9f644ffed056,6cff31a7-807e-4082-93d1-08cdac309fe1,2023-12-27,2800.08,Withdrawal,Shopping,App
32f8f629-3c37-41ce-bc51-3ceffc369739,430d8d40-0db7-4d2f-b894-2c7c781dd5d4,2024-08-01,1009.12,Deposit,Bills,Branch
5c85c9d3-cea6-49f7-bbff-87221e365c17,4dabf46c-14d8-4a3e-864b-48e4abd5d74b,2023-11-17,4582.25,Fee,Insurance,Branch
fa3fa90b-f3f7-42a5-a47f-1d3eae8e5e15,5fe87eb6-16ca-4b76-8004-242e45155f3c,2024-10-21,1580.43,Withdrawal,Groceries,Online
0dc7b8e5-6c89-429d-8ef0-6797af74139a,f97ee689-9611-4d69-b7f2-432763c472e9,2024-11-18,3467.25,Fee,Groceries,Online
ed6a6865-acf4-44f3-b4d4-0e01155cb296,c025968a-16c7-4bc9-8e74-03290157aa2e,2023-06-12,341.44,Fee,Groceries,App
f66ee121-2d9a-41c7-b0c8-36baf71a9d35,270b1c3c-c228-49a3-9685-74e6393b9530,2024-04-16,3059.91,Withdrawal,EMI,Online
b3192a2e-9115-44d8-9152-f6dba7fd4e38,a6344552-ef2e-462b-8fdd-aad6c380fe8b,2024-08-16,767.79,Fee,Bills,App
0db27c37-231f-473d-83c8-73067d8a69f9,f3a29eb2-e917-4cec-9193-0386a664785e,2023-09-22,4316.52,Payment,Entertainment,ATM
f1cfae69-8eac-49a8-9a6e-0c7832b5be1a,5184af26-c4f4-48ae-ae6a-e6c6c3eba925,2025-03-20,4072.99,Deposit,Bills,ATM
d3e2e7a9-f541-4e1e-8d8e-dca6513d1963,984a99d2-1c98-4077-ad44-4cc29d71dfa2,2024-04-23,2132.58,Withdrawal,Miscellaneous,Online
b4cdbe8b-d460-41e9-bcdb-79c77336e629,0a2e7deb-637a-4411-9f83-1a30a63be12b,2024-02-17,4499.04,Fee,Salary,ATM
8e8dbf38-04ea-4eeb-a3b4-6997f47f5057,766e2899-3343-4ba3-b959-559c34267aeb,2023-05-28,2943.65,Deposit,EMI,Online
d526edd0-3fda-42c1-9876-991eb530e087,446737f1-5c73-49d7-8ceb-1b2b600b4e6a,2023-06-19,2613.88,Fee,Shopping,ATM
9b85140e-923c-4e4e-b476-ffe5751d900e,1fd10677-adf0-49a0-8599-c9fe1fc23cf5,2024-04-26,1816.99,Payment,Entertainment,ATM
f6c6b2e9-c5c2-41b5-b4bb-3c56907adcec,0bc201bb-eb5a-427e-8146-de53c38ad777,2023-10-05,455.68,Transfer,Groceries,Branch
6b9a3587-bdbc-4652-9bce-c4c510b0f6ed,2ee38d29-3095-4275-8423-1a671297f3d3,2023-12-04,4718.94,Deposit,EMI,Online
b2abcb37-6abe-4d2d-a2b4-36bbd5ad7115,4103137d-c4f2-4f2a-821e-db05e524dd8b,2025-04-07,1118.98,Payment,Salary,ATM
646bd9b9-ee1a-40d0-b672-b728227d93ab,802eebe7-7848-478b-af02-0ee4e4b6772c,2024-05-10,2061.92,Deposit,Groceries,Branch
502a6575-c8bf-464b-ae09-8c806b78e19d,cbe871f3-1d20-4034-91db-1b7a7b172459,2024-08-23,2785.11,Deposit,EMI,ATM
537bcd1a-e60c-4d82-a01d-e21ab33e494d,4f321b40-0e85-4880-b141-351c08c80de9,2023-09-03,1371.67,Withdrawal,Bills,ATM
84e0ce93-75a7-44c5-88eb-8b64a0d5a087,547dcf58-afa2-4492-a1da-722a27abb3e2,2024-04-03,1605.05,Payment,Entertainment,Online
3b3f1877-dba4-46c4-b75f-78747e4ce3a1,c315e21d-d769-4ddb-a4e6-c8e5beb6960c,2024-05-21,2544.11,Withdrawal,Entertainment,Branch
9b29e149-1f6b-4816-a914-c92adeda18f7,4ac7b58e-61fe-42e4-8c6e-63cb549545b0,2023-12-03,4639.5,Deposit,Salary,Branch
76266545-2193-4b8d-a14f-f2867a9d2d2f,c2eb1651-983d-4098-b741-29df2ad55e19,2024-09-17,1732.36,Payment,Salary,ATM
fbf739ee-be4c-4bc2-b97c-295968bcda40,6d8e4f6e-c2f5-428d-8375-6ba34a5affc7,2025-02-01,3639.08,Payment,Bills,App
0be0f94c-8aa1-4860-98a2-f3fe02e59410,0dafa94d-b74e-43d1-88f0-f26b2ccfc68c,2025-02-26,3333.65,Payment,Shopping,App
ed1aa995-182a-4c47-9365-e3f2caaa6efd,2f21ac22-0f3f-4631-aee4-a49747f6b354,2024-10-10,908.25,Fee,Shopping,Branch
f963cc54-a069-4682-ae7d-7fdcb8849ab4,94483bdf-b4de-48ca-aec4-83dc7a640c21,2023-09-28,3105.06,Payment,Insurance,Online
0c41c2c9-32d8-4054-aaff-c84df8a7561b,57f38a37-de98-44aa-8a18-a6a61ec7c581,2023-12-30,2137.75,Fee,Insurance,ATM
951c5d8e-aea0-4933-8132-e1cb3413cb7f,61e9348f-1617-4a72-90d0-134ed37676b7,2023-12-03,4598.66,Deposit,Groceries,Branch
03bcbd2f-2c45-4d2a-a634-807408ff091b,ae651185-124a-461f-900f-0a4c34978b4e,2023-10-02,3825.16,Withdrawal,Salary,ATM
062a9e60-ab12-451d-81c1-d929b4c307f0,69a3d055-ce50-4c36-9b3f-c018c22e210c,2024-11-03,4175.1,Transfer,Groceries,Online
8fe8e479-1b20-44a4-b21c-737e726e7e96,c4ac1fb5-61ca-4eae-9330-8cf80f0bd43b,2023-06-18,911.82,Payment,EMI,Online
d18e72f2-efa1-4f0c-b237-6ee9013a4e9d,d5625bd2-eb45-421f-8bdb-1c6fee51f02d,2024-04-11,2207.29,Fee,Salary,ATM
8c0ad07a-7c02-43f9-a684-f5b0fa42142a,5e07e44b-71f6-4d12-ad37-86bdc198ee88,2024-10-26,4663.98,Payment,Shopping,App
64d3a881-bf6d-408d-a4e2-ec7c7f4aa477,756882aa-6b6e-43b0-800d-5031d7c47b3b,2024-04-07,28.21,Transfer,Miscellaneous,App
42008a0f-9813-4728-bad0-089ba4909a86,75fb0d49-08d2-4c8a-a277-d9ac5111cf4e,2024-03-02,2228.19,Transfer,Miscellaneous,Branch
edc3e0a7-08aa-49cd-bc89-b28efcc6db31,99717a01-8861-48ff-aa7f-2ad97218d5e2,2024-04-19,643.57,Withdrawal,Bills,Online
95287a4a-cdde-47ea-a099-51a728d5025b,0a2e7deb-637a-4411-9f83-1a30a63be12b,2025-03-15,4409.71,Payment,Miscellaneous,App
679e1894-e965-4931-92fb-d699d7c921b6,795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,2023-07-05,1149.34,Deposit,Miscellaneous,Branch
17e7e234-2a5c-4d02-89d9-ec8ab4962cd8,fbef5dc0-9c4a-482e-a08b-1da9b0015841,2024-05-29,4148.16,Fee,Bills,ATM
fe381a45-1326-440b-9679-52e64d1c2fe8,b69820a9-d6ff-4403-8d2d-6a41c4f1a1cb,2023-12-13,1188.53,Transfer,Salary,Online
4f2407f2-858a-4c1e-89bb-c51fc0e22e8d,d25baa78-a00f-439f-a79a-f868d8bb459c,2024-03-28,894.29,Deposit,Shopping,App
2873673a-ac47-4412-bd80-5ce35b61247b,31422f30-bc75-4915-804f-78261080e1bd,2023-10-18,1601.95,Deposit,Salary,Online
df7b1ec3-256e-4e8a-af43-fd5d32d7ee51,73535fd7-60f0-48f0-9ee5-a0607e4ad9ac,2024-02-27,578.58,Withdrawal,Entertainment,ATM
a37669f8-67f8-4d8e-ace0-edf8af5db32c,78c60f35-8892-4ef9-b05c-e30bfdc0232b,2024-07-16,4708.06,Withdrawal,Bills,ATM
fd112a12-cd84-4e27-9351-3ee5bb00753a,94020128-9740-4ad0-b17c-2942a4074e6d,2024-05-29,3269.65,Payment,Bills,App
28fb8f69-1d8e-4753-a43a-75c481341b81,f7973b61-dfd3-4585-8ee6-285dd249c4b2,2025-03-14,4507.1,Payment,Salary,App
04327c02-2924-437d-849e-7f7435325464,b37389fd-2093-4a0d-a58d-c2c895b41f19,2024-09-04,4181.32,Fee,Salary,Branch
73476439-4017-4cd2-a89b-c9b9847abfc4,b0714b4f-c1e2-413b-88e6-3631c3131ca9,2024-04-27,1045.04,Withdrawal,EMI,Online
d32721bb-9eca-421c-8c0a-746aae1f766d,64b92dcc-0d66-45e6-a941-f2c199e78312,2023-12-24,4511.76,Payment,Bills,ATM
27f2a72e-160f-421f-9aab-6b9ac10c132d,f191b3d7-84b1-4f9f-9b0d-7620cee695b7,2023-08-30,3278.42,Payment,Groceries,Online
04fdad97-794d-42ef-a6ae-7aee61b84705,4e00a219-6763-41f0-bc4a-b8b460e81408,2024-10-31,3975.51,Deposit,Entertainment,Branch
d9d70547-68d8-418c-84f5-7a798c837b93,f85085bc-c8d0-4475-8f43-fe10a985d727,2024-02-17,4696.07,Transfer,Miscellaneous,Branch
89c09ed5-8832-4a23-9aa8-824be1f40b6c,fb055c55-28ed-479e-9e79-e4a95a72013d,2025-02-07,621.78,Payment,Miscellaneous,ATM
489dfd01-9232-4ac9-b0e7-96c841c41922,4200c4a0-7b37-462f-9b1d-fb0ca3cfedcf,2025-02-24,3468.18,Withdrawal,EMI,ATM
553cb4f5-2beb-4b88-8ebf-f8aad02a9fe3,b0714b4f-c1e2-413b-88e6-3631c3131ca9,2025-04-26,1991.23,Fee,Insurance,Online
c418293d-4f3f-466f-9cf3-7deac8c01d50,cef9735e-f4ce-4a92-80ef-d7c50b7809e0,2024-08-21,2085.39,Payment,EMI,Online
1ade3435-11d1-439d-a43e-82ff95c556fc,d34d0412-d660-4f48-962c-c5d167fff4b0,2025-04-03,4107.71,Transfer,Bills,ATM
6f51e04b-6ffe-4d2c-a03f-5622ea45a161,e82335d5-640c-4639-815f-226ad08f5857,2025-03-18,3135.9,Deposit,Bills,Branch
fb6a388d-678a-4707-9d6a-6e33180e1d1c,c6abd568-35a4-4870-9f7a-ce6451e8a680,2023-09-09,1909.36,Deposit,Entertainment,Branch
94fb4895-c82a-4e7f-9fe1-aee54ea43d8a,4767b8e8-40b3-4dae-aeb8-4d67b1cd0d18,2025-02-15,4293.17,Deposit,Salary,Online
9dff69e2-6a4a-4641-83b6-18005d7ab011,9ff3230c-1320-4009-819a-2db70b0c6ccc,2023-08-17,4784.1,Deposit,Bills,Online
35f41b26-7bdf-45d0-80b8-44400101a9af,99717a01-8861-48ff-aa7f-2ad97218d5e2,2025-02-15,2281.26,Payment,EMI,Branch
ec9f5a6b-ff8a-44ee-a284-d3d20e9e0a65,ff2ad1df-f95d-4e9d-bbf3-36790e35ef07,2024-12-25,3852.72,Fee,Miscellaneous,ATM
08458fed-91b9-4942-900c-2df7fecc34fd,0ff5e518-caa5-4437-8668-9c9731ab75f3,2024-06-13,774.23,Fee,Insurance,Branch
3420be46-71b7-4b83-8659-04d5b916a370,7190560b-883d-4abb-a19f-0179c910af4e,2025-01-01,4650.61,Payment,Bills,Branch
d6914480-ba3e-464c-820e-f9920d75216e,0135a04e-78f2-47bc-b3a9-0c485f13960d,2024-03-08,3663.54,Withdrawal,Miscellaneous,Branch
03c872f1-fb9e-4e7a-9e84-70006aa6a1f5,bb978277-d3e6-4509-895c-69fefb40a580,2025-03-12,865.37,Withdrawal,Groceries,ATM
bec2c8af-dbda-4641-8076-4ca9111238b9,32027016-cc84-4a33-bdcc-ea8189216a2f,2024-09-08,3446.54,Withdrawal,Groceries,ATM
dfbdcbc4-6af6-4afd-abe3-43ac3154f86d,78369792-51fc-41c4-9274-57687a2c9667,2024-03-22,2242.57,Payment,Insurance,Online
a3f68544-78ae-4686-9f70-e002241914a4,017a4345-79e6-45ce-adc7-8f604a301cd9,2023-10-08,2061.12,Transfer,Insurance,Branch
636ba7aa-5cc9-4053-9301-83de52dd972b,c6a49619-e22c-4b46-8173-5b72dabc8728,2024-08-29,3598.3,Fee,Shopping,Online
50ba83ea-b4c5-4b62-babe-2547ad2c0469,b58607f7-87f9-4a98-b68f-430be5133289,2024-01-12,3540.61,Withdrawal,Bills,App
01abc43a-0dc0-457f-ba6f-305f9a562b82,0ba71856-2fa7-4b15-bd37-a1e8a0a4552a,2025-04-11,4920.31,Payment,Groceries,Branch
d786c998-fadf-481c-9a20-962ef15d1aa7,9b07dcc2-1355-4dda-a997-218bd1b3c401,2025-01-16,2508.07,Withdrawal,Bills,Online
5e6449c8-e289-415d-a517-1f52ab852a48,c8f650e6-318d-4001-9111-56635a1d05c2,2023-08-22,2504.54,Withdrawal,Shopping,App
2ac0ae36-d074-4690-b63b-1515e180b604,03cc9ced-94f3-4886-84c1-70b2649509a3,2024-08-18,3996.62,Withdrawal,Entertainment,ATM
48f8ff9e-f512-45df-874d-461767f81a39,c5815a0b-e30d-4b33-a643-5d3967f8c89c,2023-06-23,4029.47,Payment,Groceries,ATM
728d2348-d823-4f3f-9041-f78661f07897,ef80f875-ff1a-4051-99df-187171fce7d5,2023-08-20,1129.42,Transfer,EMI,Online
67d1f205-1719-418d-8f61-8f3d1c96c60c,2272b245-b052-4032-b7d4-8836b81594c1,2025-04-10,2653.57,Withdrawal,Entertainment,Branch
240f070e-1761-4a9d-a0e9-82341cde5823,98eb3d97-2e25-4d39-ab57-743e6d45450e,2024-08-01,920.1,Fee,Entertainment,Online
6501a777-862b-4451-b35a-c71d250b2327,e2a2a64d-fba2-4ab6-9711-0af08eb1e486,2023-10-28,1629.97,Payment,Entertainment,App
9644560a-8046-4176-8673-ab94b86f357f,20a6a1b0-45fa-4f44-b1a8-7246547b14ef,2023-06-16,1427.77,Withdrawal,EMI,Branch
745c94fb-7932-40c7-b795-512ecad21ac4,d91c57a9-ec1b-4421-a102-f5d378d31d64,2024-10-28,1835.13,Withdrawal,Entertainment,Branch
e3b8bc24-480f-42de-9dbe-b43c24d90dd0,69fc4d2e-e33a-4561-8441-e7e9db27047c,2025-04-16,2282.68,Transfer,Salary,App
5675caf9-0f40-4d87-81f8-6df65af04acb,676a162b-3506-4cb4-8119-3054c3e29516,2024-06-26,2383.68,Payment,Shopping,Online
cb4eda44-6db3-4ca4-904e-6c21dc9f8fae,73f4d4e4-41a2-4414-bf50-1862f668d930,2025-01-04,1869.61,Withdrawal,Insurance,Branch
c659a270-7558-4076-abc3-69c81d7ef0dc,f7e0df9b-0e34-4438-90e5-ce4a15e5282f,2024-07-05,2667.73,Transfer,Miscellaneous,Online
714b3e2b-ae38-4c78-b987-3b40e2296adf,bc398d43-39c9-4421-9931-65390d0999f9,2024-01-14,1906.1,Payment,Groceries,ATM
4c7f4f74-0a0f-4017-84b7-704d93394702,bb679121-d58a-445f-a680-a0987c0a1f7d,2025-01-30,2833.32,Fee,Miscellaneous,Online
75b1851e-5fac-465b-8bf6-554d171cd659,3bcb912b-0277-48c0-bc31-90792a2c6a26,2024-03-12,2709.37,Payment,Bills,App
fea3d107-b3e1-453a-bae2-d646506ded86,084a0392-7fd8-47b2-a2c9-19ec1119b2cd,2024-04-22,1216.57,Transfer,Shopping,ATM
a620e3eb-88a8-4d89-8dbd-ec4673aa117a,ff25e4b2-7ecb-47cc-bfa5-662b9f92b12d,2024-03-10,2435.83,Payment,Groceries,Branch
40f8ab1c-6601-496a-a757-85366a602256,6ce2c267-18a1-4a93-b76b-3e4199f6c4b1,2024-07-23,4056.39,Withdrawal,Bills,Online
3b1beb33-5774-4a74-96db-1199af0cae59,24c7d8ea-5876-4993-9439-788639771592,2023-12-09,128.43,Deposit,Shopping,ATM
96c5370e-879f-4770-90a2-34528a253fef,0dbdd954-e807-4638-86c7-decd36fc8a0e,2024-08-11,2826.68,Withdrawal,Miscellaneous,ATM
77ce6f76-15fc-4bb3-a586-6f52907de7bd,8be8cea9-81b0-4cb8-a892-4918549b5c74,2023-12-20,575.98,Deposit,EMI,ATM
ec2a6442-eae4-4c7a-a705-017ed285911c,0dafa94d-b74e-43d1-88f0-f26b2ccfc68c,2024-09-10,714.39,Payment,Salary,ATM
b85b0672-2253-49eb-850d-742b7e03da37,b146d7d2-8d26-470c-91ef-dba383c24dcd,2024-07-07,3156.93,Withdrawal,Entertainment,ATM
b9b85196-b5bf-4f21-b1a6-9392ece59458,9b07dcc2-1355-4dda-a997-218bd1b3c401,2023-12-05,2118.99,Fee,Groceries,ATM
afca1c32-0049-4539-bc77-7b537ce5eec0,62dbe3f9-b8dd-4665-b6dc-c236def02d8f,2023-11-26,1799.37,Deposit,Miscellaneous,App
e4d30e0f-1f02-4503-8691-c75b4f470198,f85085bc-c8d0-4475-8f43-fe10a985d727,2024-11-10,3024.8,Transfer,Shopping,Branch
1a7ce8a7-2ee7-4290-ace2-ea589117cb06,a3f190ab-8693-4405-af83-286062561ff1,2025-04-18,1794.88,Deposit,Insurance,Branch
c306004a-720b-4747-8df1-d67a85822457,42436560-feed-4cc4-8638-f5f94e9a7fbc,2024-04-08,4706.93,Withdrawal,Miscellaneous,Branch
c47cef9a-3695-4f78-bc25-e22cba764622,6a300ef6-cd96-43c4-b225-8e14bf554b9d,2025-04-08,1204.8,Payment,Groceries,ATM
0e8f318e-f1d1-41fc-99c3-c5c13123c1b9,0f2bc728-053f-4154-b029-4368b84b15ed,2023-12-04,2805.72,Fee,Insurance,Branch
79a07554-2a21-4014-b57e-01be0c4e4572,14ddefb6-52c0-4aa7-a311-ccd30e608800,2024-02-22,4191.63,Withdrawal,Insurance,ATM
241910a7-8ccd-4b47-b150-973ab61bdd01,c1da251c-7439-4364-ab1e-6ab7879735ec,2024-04-28,1679.92,Deposit,Groceries,Branch
0a69b137-b798-47cb-8d5e-23a3b1b923bd,f786924e-8c18-41a2-ab16-96f935e0dad7,2024-09-30,4652.75,Fee,Salary,Branch
22e28843-d940-471d-9676-97f2d8ee04eb,2258c41d-843a-4397-8737-699b76e8c923,2024-09-29,2763.76,Withdrawal,Shopping,App
4b34496e-62a5-4400-9c94-120b8f777ccf,79ac0f05-8a74-4d11-812a-16a963f7a60c,2024-01-16,2393.83,Withdrawal,Groceries,Branch
17313633-1137-48d9-80cc-13fd9db23c19,a0c1868d-68d9-4a8a-aade-60c3998a2021,2024-01-09,547.46,Fee,Insurance,ATM
31d1c103-92db-4527-9f91-242102eb6bf7,48b6e19d-02ef-4a7b-9028-82b276927889,2023-09-10,994.33,Payment,Shopping,Online
2b8b1ad4-6016-4388-a43a-8380bb5952b0,33e34161-201f-4a91-8146-0a8e32963f05,2024-08-13,3234.04,Transfer,Entertainment,Branch
e9d15390-8057-4b57-a5b7-7048f1bd40c9,bb978277-d3e6-4509-895c-69fefb40a580,2023-07-21,3446.7,Withdrawal,Salary,Branch
6b0e29e4-5d6a-47bf-bd8f-01ea07138c08,a943fc0d-e1b0-4e44-a042-f1eb5b4073a3,2023-11-18,4616.23,Deposit,Bills,App
8624f1ed-2f2e-4497-a798-88b89cf691d7,66a6cf54-6a7b-4f9a-8140-23724ad8e361,2024-10-01,2676.55,Fee,Entertainment,Online
c3f0d2d1-e31c-409a-8dee-2b5bbcb06775,f726473a-7c15-426c-af8d-b76ff95d8689,2023-07-29,2020.73,Transfer,Miscellaneous,Branch
8fee18ce-f458-4ceb-beb8-e9353e642445,3e2e7c2e-28c7-43bb-9c03-aefa8257a189,2025-03-13,4486.74,Payment,Bills,ATM
58621e5d-11c1-4cc9-b233-0f5f18d8023f,7523f858-f06d-43f3-b16f-dc033eb3c4bb,2024-09-29,2229.78,Deposit,Miscellaneous,Branch
3cb105de-8e36-4dce-a413-8d01ce42048b,14cb8dc8-5d16-4ff3-bee5-5cbde317e23f,2023-11-27,2428.58,Payment,Groceries,Branch
eadb48bf-9713-4c1e-94c4-f0880ef1dc76,140b2540-79a1-474e-a856-d4e4b10da132,2023-11-19,185.29,Transfer,Salary,Branch
c7061a91-8919-4e27-88ae-cdfffa9f55ba,41fb1039-e210-41e0-906d-7e72bc85ad3d,2023-10-24,172.31,Fee,EMI,App
0e198308-ea5f-4ae6-9a18-0507d762f17f,e9818ec7-22ad-4ec6-aa01-8537fe48e883,2025-04-18,1352.21,Payment,Miscellaneous,Online
9f00fc65-b8fa-44bc-acdf-60e020865f4b,85a8f517-4354-4800-90bc-2191c20ed535,2024-12-15,4564.54,Withdrawal,Shopping,App
582cda13-ed95-4b82-a6c1-673fbfbfa1e9,215b74a1-dd4d-4c19-bb42-0c900be33166,2024-06-19,3492.27,Withdrawal,Insurance,ATM
ea68b77e-c9f3-4d63-8b59-c49411b7d166,2c0b0cb9-2e98-4545-9bab-055d881ca61a,2024-06-25,418.54,Deposit,Salary,Branch
1a7656c3-c250-4bb6-9c0d-a3ffffd7d1df,480d1817-4009-4f6d-a467-af21ce0825d5,2023-09-03,1752.4,Withdrawal,Insurance,ATM
8a43d9ea-f1d9-4197-96f6-b1697ff58a6f,65601605-54d2-4c07-8508-12ffd44d9170,2024-04-17,4011.34,Withdrawal,Salary,Online
ed897803-16e2-46be-b967-a3fdd13857e5,32093618-b617-4d4b-9882-823bd596619f,2024-07-21,3645.25,Payment,Bills,Branch
507ef352-6bb7-4dc1-b62d-342d9fc37238,75b9f100-7b14-41ed-929d-6abc2137f753,2024-01-14,4611.65,Payment,Salary,ATM
a8fc99d7-c753-4b13-8880-e972adec5a61,6dcf4ef1-b6ac-41ec-acd4-3c413d4d9d61,2024-12-24,2247.35,Withdrawal,Entertainment,ATM
222cbdd3-ce38-4f16-8f70-39f8be9b3a8a,3ae7a655-9304-47cf-9f45-339bfb93a4ec,2024-12-28,1840.74,Withdrawal,Salary,App
0fecc250-a309-449d-99d9-9f3c8c29fe85,b12fc1cb-e6a0-46b6-8da9-25654b1bd0ee,2025-03-27,2072.43,Withdrawal,Salary,App
929402f9-ca09-4772-8644-c1b8b3d70763,d25c41c1-4f31-437f-b5fb-6d09c991562a,2025-03-14,1641.87,Payment,Groceries,App
fdf137d9-6719-40c6-b24d-ea66c7a297a2,772af53e-717a-478d-92e6-187d77e039da,2025-01-26,1571.75,Transfer,Insurance,App
522a7ea5-9128-4b26-ad1d-9403ad87fe3b,159f3771-35f7-455c-bf6e-06cae430c510,2023-12-16,4125.83,Fee,Miscellaneous,ATM
7eb3c0b1-4a01-48c4-a98f-c758b2c2c903,5fef3237-1140-4d0a-bbb1-4ca1504e2ade,2023-08-20,101.0,Deposit,EMI,Online
d1a55d17-4db9-447d-b3a0-1be830289eaf,1e4f992e-29e2-4cf3-9a9f-173eba33d4bc,2024-01-31,1459.03,Payment,EMI,ATM
f5121d06-2907-44b4-b88a-657740a8dc02,c464ed0f-2b28-4426-b8e3-aa695343a4ef,2025-02-10,4512.52,Withdrawal,Insurance,App
4e6f7ab9-1142-4243-b7f6-95aeaebd4519,154d0a39-72bd-4b44-be93-aca0cb2eb92c,2024-05-12,1575.96,Transfer,Groceries,ATM
04966369-821f-4ac5-aede-02354610cd4b,660141de-3699-449c-81d7-10346d5179f4,2023-07-09,36.19,Deposit,Shopping,App
c84dfdcf-26f0-4e09-88b8-940e73b91118,981221dd-34be-4ef7-b547-265ba15dea1a,2025-02-15,4479.65,Transfer,Groceries,Branch
9f6a1e1c-8f7a-461c-ad55-8d1e9fbff369,11e8e1b2-902b-4cc6-a67a-f38d673e8265,2024-02-25,3393.2,Deposit,Groceries,Branch
f1de1940-71dc-456e-9eed-208f6dc10564,4985d2ca-74c3-4b93-849c-110774e1b28d,2025-01-18,1518.89,Fee,Entertainment,Branch
ae1b3ee9-ff40-45e5-9430-5b8f75befcb0,1864a0f5-c2b2-4069-98df-7bcb35372c8b,2023-09-23,4626.85,Deposit,Shopping,App
