CustomerID,ProductType,OpenDate,ActiveStatus,CreditLimit,Balance,UsageScore
e3164e49-e160-4a1e-81ec-0ea14022806a,Credit Card,2023-12-19,Active,42629.0,24233.1,0.74
2e8ae221-eb2d-410d-aec7-2e569b25584b,Credit Card,2016-10-29,Inactive,38993.0,9743.63,0.2
2e8ae221-eb2d-410d-aec7-2e569b25584b,Mortgage,2009-03-18,Active,,3674.69,0.63
2e8ae221-eb2d-410d-aec7-2e569b25584b,Savings Account,2025-03-13,Active,,46886.82,0.74
2e8ae221-eb2d-410d-aec7-2e569b25584b,Fixed Deposit,2022-12-17,Inactive,,22908.28,0.85
2e8ae221-eb2d-410d-aec7-2e569b25584b,Investment Account,2006-08-18,Inactive,,19705.57,0.75
1b6ad0e5-7c96-484e-87a9-b86da96f70ed,Savings Account,2012-01-26,Active,,3988.09,0.11
1b6ad0e5-7c96-484e-87a9-b86da96f70ed,Mortgage,2006-05-18,Inactive,,24246.19,0.3
1b6ad0e5-7c96-484e-87a9-b86da96f70ed,Investment Account,2019-12-07,Active,,47091.06,0.63
9f5a0a60-2c22-4cde-a448-1cb4abc44cf1,Investment Account,2019-10-15,Inactive,,3381.03,0.54
1f7c36e9-2622-45fc-9d66-47aaf896a994,Fixed Deposit,2017-10-13,Inactive,,12395.29,0.78
3102d41f-de6e-48af-98eb-f0656232af26,Investment Account,2022-04-02,Inactive,,37801.31,0.95
3102d41f-de6e-48af-98eb-f0656232af26,Credit Card,2022-08-02,Inactive,48832.0,46253.24,0.82
3102d41f-de6e-48af-98eb-f0656232af26,Fixed Deposit,2009-04-03,Active,,13190.41,0.16
0b681c26-f89f-4d27-816a-b0d34333fff8,Fixed Deposit,2023-11-07,Active,,20254.6,0.85
0b681c26-f89f-4d27-816a-b0d34333fff8,Mortgage,2019-01-14,Inactive,,5443.38,0.25
0b681c26-f89f-4d27-816a-b0d34333fff8,Credit Card,2014-06-07,Inactive,14810.0,15539.74,0.57
7523f858-f06d-43f3-b16f-dc033eb3c4bb,Credit Card,2010-11-28,Active,15436.0,26212.47,0.05
7523f858-f06d-43f3-b16f-dc033eb3c4bb,Mortgage,2023-03-28,Active,,29360.36,0.58
7523f858-f06d-43f3-b16f-dc033eb3c4bb,Fixed Deposit,2025-02-14,Active,,37015.37,0.83
7523f858-f06d-43f3-b16f-dc033eb3c4bb,Investment Account,2018-09-04,Inactive,,36271.51,0.16
7523f858-f06d-43f3-b16f-dc033eb3c4bb,Savings Account,2008-10-01,Active,,15301.63,0.46
72570b7f-9d99-4dee-a769-7d354b015550,Fixed Deposit,2014-08-24,Active,,13319.29,0.47
72570b7f-9d99-4dee-a769-7d354b015550,Credit Card,2011-06-13,Active,20653.0,4678.83,0.57
72570b7f-9d99-4dee-a769-7d354b015550,Savings Account,2006-01-28,Active,,19971.83,0.72
72570b7f-9d99-4dee-a769-7d354b015550,Investment Account,2020-09-24,Inactive,,34349.85,0.51
393715df-60e3-4ea4-bfeb-eb547f73354b,Mortgage,2020-11-15,Inactive,,21592.75,0.7
393715df-60e3-4ea4-bfeb-eb547f73354b,Investment Account,2021-11-17,Active,,25165.53,0.76
393715df-60e3-4ea4-bfeb-eb547f73354b,Fixed Deposit,2020-04-05,Active,,22877.91,0.53
393715df-60e3-4ea4-bfeb-eb547f73354b,Savings Account,2015-09-22,Active,,9076.88,0.08
393715df-60e3-4ea4-bfeb-eb547f73354b,Credit Card,2020-06-11,Active,38799.0,34087.49,0.91
f4f652be-70a8-4349-905a-b12b6db9b6af,Investment Account,2008-05-20,Active,,8798.21,0.13
f4f652be-70a8-4349-905a-b12b6db9b6af,Savings Account,2008-12-05,Inactive,,35112.2,0.67
f4f652be-70a8-4349-905a-b12b6db9b6af,Credit Card,2022-03-01,Inactive,3974.0,20676.74,0.94
f4f652be-70a8-4349-905a-b12b6db9b6af,Mortgage,2019-07-12,Active,,14922.03,0.96
43e993d5-7e9c-470e-a5f8-4f4d9d61ba46,Savings Account,2020-06-23,Active,,37463.66,0.93
c0eb2707-ce3f-417c-881c-18b6496085e1,Savings Account,2006-12-23,Active,,6238.54,0.13
c0eb2707-ce3f-417c-881c-18b6496085e1,Credit Card,2006-06-07,Active,2663.0,33960.32,0.86
c0eb2707-ce3f-417c-881c-18b6496085e1,Investment Account,2012-05-09,Active,,3025.89,0.54
c0eb2707-ce3f-417c-881c-18b6496085e1,Mortgage,2007-05-31,Inactive,,22176.75,0.69
c0eb2707-ce3f-417c-881c-18b6496085e1,Fixed Deposit,2024-03-17,Inactive,,8615.15,0.71
d65f231b-4c22-4f0a-b81a-6ed439ed8549,Investment Account,2010-02-21,Inactive,,28966.03,0.04
d65f231b-4c22-4f0a-b81a-6ed439ed8549,Credit Card,2009-05-21,Inactive,20720.0,49763.14,0.22
d65f231b-4c22-4f0a-b81a-6ed439ed8549,Mortgage,2016-10-13,Inactive,,49655.03,0.11
d65f231b-4c22-4f0a-b81a-6ed439ed8549,Savings Account,2007-12-04,Active,,37979.64,0.05
b5dfbd03-7dac-446a-b205-df04c04ba180,Savings Account,2021-05-16,Active,,13201.79,0.07
80aff192-1104-4f2c-8e89-d8fc554f064b,Mortgage,2017-03-02,Inactive,,24300.08,0.19
80aff192-1104-4f2c-8e89-d8fc554f064b,Fixed Deposit,2018-09-09,Inactive,,20395.73,0.11
80aff192-1104-4f2c-8e89-d8fc554f064b,Credit Card,2007-09-18,Active,22820.0,19548.42,0.65
80aff192-1104-4f2c-8e89-d8fc554f064b,Investment Account,2020-09-02,Active,,8997.42,0.45
41236889-8416-4853-a085-346b8d468fcd,Investment Account,2008-06-27,Inactive,,12911.42,0.48
41236889-8416-4853-a085-346b8d468fcd,Credit Card,2007-03-16,Active,35440.0,40043.04,0.59
017a4345-79e6-45ce-adc7-8f604a301cd9,Savings Account,2023-06-02,Inactive,,5853.87,0.0
017a4345-79e6-45ce-adc7-8f604a301cd9,Credit Card,2019-11-11,Active,17270.0,28530.76,0.05
337cf4ce-c6f2-4c91-98b9-0f85a34b402c,Savings Account,2011-05-29,Inactive,,17939.35,0.22
337cf4ce-c6f2-4c91-98b9-0f85a34b402c,Credit Card,2008-05-02,Active,5225.0,49754.23,0.14
bd532af8-c91f-4903-853f-b7cfe0da998a,Savings Account,2021-02-23,Active,,36164.05,0.3
bd532af8-c91f-4903-853f-b7cfe0da998a,Credit Card,2021-11-22,Inactive,9264.0,12012.52,0.33
bd532af8-c91f-4903-853f-b7cfe0da998a,Mortgage,2023-01-14,Active,,2007.5,0.39
bd532af8-c91f-4903-853f-b7cfe0da998a,Investment Account,2010-05-02,Active,,6256.87,0.01
aece8582-c36f-495a-b186-8a9e7478b2a1,Savings Account,2025-05-01,Inactive,,17719.5,0.88
aece8582-c36f-495a-b186-8a9e7478b2a1,Fixed Deposit,2011-02-23,Inactive,,28790.31,0.53
aece8582-c36f-495a-b186-8a9e7478b2a1,Credit Card,2019-11-14,Active,10710.0,15382.22,0.34
aece8582-c36f-495a-b186-8a9e7478b2a1,Investment Account,2007-12-12,Inactive,,31379.89,0.56
aece8582-c36f-495a-b186-8a9e7478b2a1,Mortgage,2005-05-28,Active,,41564.51,0.64
c6abd568-35a4-4870-9f7a-ce6451e8a680,Investment Account,2021-08-14,Inactive,,32676.71,0.34
c6abd568-35a4-4870-9f7a-ce6451e8a680,Mortgage,2019-04-04,Inactive,,16009.82,0.98
c6abd568-35a4-4870-9f7a-ce6451e8a680,Savings Account,2010-01-28,Active,,1956.5,0.19
c6abd568-35a4-4870-9f7a-ce6451e8a680,Fixed Deposit,2018-03-19,Inactive,,9381.06,0.46
c6abd568-35a4-4870-9f7a-ce6451e8a680,Credit Card,2008-09-04,Active,28765.0,48825.15,0.0
e98c7280-61ed-4821-a891-d122351ef9d1,Fixed Deposit,2024-04-16,Active,,7464.01,0.02
2503ac39-6ceb-4e37-8ea2-89c7129f7df0,Investment Account,2010-12-26,Active,,33224.61,0.11
2503ac39-6ceb-4e37-8ea2-89c7129f7df0,Mortgage,2024-08-07,Active,,43614.65,0.14
2503ac39-6ceb-4e37-8ea2-89c7129f7df0,Fixed Deposit,2024-10-26,Active,,8047.71,0.79
2503ac39-6ceb-4e37-8ea2-89c7129f7df0,Savings Account,2020-09-15,Active,,42467.28,0.0
2503ac39-6ceb-4e37-8ea2-89c7129f7df0,Credit Card,2008-11-15,Active,41536.0,13469.81,0.39
bb3cc6e1-9d54-4a82-a895-da5d4ea4ce9d,Credit Card,2025-04-06,Active,25517.0,23410.71,0.42
bb3cc6e1-9d54-4a82-a895-da5d4ea4ce9d,Savings Account,2017-03-17,Active,,29031.08,0.06
bb3cc6e1-9d54-4a82-a895-da5d4ea4ce9d,Investment Account,2024-11-24,Active,,15312.18,0.03
8d711640-00d5-4ce0-a8d4-c18bc25f8fdd,Savings Account,2018-02-18,Inactive,,35685.89,0.24
8d711640-00d5-4ce0-a8d4-c18bc25f8fdd,Investment Account,2018-09-21,Active,,29579.38,0.09
8d711640-00d5-4ce0-a8d4-c18bc25f8fdd,Fixed Deposit,2016-05-16,Inactive,,13450.05,0.98
61716188-0bc4-404d-9110-d7c065b791c9,Savings Account,2024-01-17,Active,,40187.29,0.73
61716188-0bc4-404d-9110-d7c065b791c9,Mortgage,2015-05-31,Inactive,,38281.95,0.16
61716188-0bc4-404d-9110-d7c065b791c9,Credit Card,2021-08-15,Active,35833.0,32738.75,0.04
61716188-0bc4-404d-9110-d7c065b791c9,Investment Account,2016-08-29,Inactive,,3934.24,0.42
61716188-0bc4-404d-9110-d7c065b791c9,Fixed Deposit,2022-09-17,Inactive,,8698.35,0.24
6369d541-4fd2-41ef-a7ba-c0d29ef19c54,Credit Card,2012-04-25,Inactive,44020.0,17967.3,0.02
3cb0de84-4636-4f7c-b7aa-faeed46e9cc2,Credit Card,2022-03-09,Active,14509.0,34142.28,0.58
3cb0de84-4636-4f7c-b7aa-faeed46e9cc2,Savings Account,2014-04-28,Active,,20486.12,0.76
215b74a1-dd4d-4c19-bb42-0c900be33166,Fixed Deposit,2017-07-23,Active,,45379.23,0.44
215b74a1-dd4d-4c19-bb42-0c900be33166,Mortgage,2016-10-20,Inactive,,45417.66,0.57
90816d34-84aa-40c4-870d-506ebb2dc0cf,Credit Card,2018-02-05,Inactive,8282.0,35057.2,0.63
90816d34-84aa-40c4-870d-506ebb2dc0cf,Investment Account,2024-05-09,Active,,16114.62,0.28
90816d34-84aa-40c4-870d-506ebb2dc0cf,Savings Account,2007-02-21,Inactive,,20102.63,0.61
90816d34-84aa-40c4-870d-506ebb2dc0cf,Mortgage,2008-05-10,Inactive,,48812.88,0.45
90816d34-84aa-40c4-870d-506ebb2dc0cf,Fixed Deposit,2010-01-25,Inactive,,17625.85,0.07
062a6635-41b2-492e-bed1-3518587e847b,Fixed Deposit,2016-09-04,Active,,41210.9,0.17
062a6635-41b2-492e-bed1-3518587e847b,Investment Account,2005-06-03,Active,,8215.28,0.85
062a6635-41b2-492e-bed1-3518587e847b,Credit Card,2016-03-26,Inactive,40301.0,44456.91,0.63
7190560b-883d-4abb-a19f-0179c910af4e,Mortgage,2021-11-01,Inactive,,7813.31,0.45
7190560b-883d-4abb-a19f-0179c910af4e,Credit Card,2011-01-13,Active,27559.0,12659.65,0.3
0c83c2c2-fc49-4d6c-b385-ff643655b7b3,Mortgage,2016-01-31,Active,,8121.41,0.1
0c83c2c2-fc49-4d6c-b385-ff643655b7b3,Investment Account,2024-11-01,Active,,36899.26,0.09
0c83c2c2-fc49-4d6c-b385-ff643655b7b3,Fixed Deposit,2005-10-04,Active,,19545.69,0.91
58fc31e5-01eb-422c-91ba-aa56de85e53a,Mortgage,2017-01-16,Active,,49563.71,0.74
a0f3ca3b-7e78-4022-a77f-ead76d218f62,Credit Card,2008-02-28,Inactive,41616.0,5659.91,0.01
a0f3ca3b-7e78-4022-a77f-ead76d218f62,Fixed Deposit,2008-06-28,Inactive,,18044.03,0.91
a0f3ca3b-7e78-4022-a77f-ead76d218f62,Investment Account,2008-02-19,Active,,20366.65,0.96
a0f3ca3b-7e78-4022-a77f-ead76d218f62,Mortgage,2007-06-13,Active,,24465.18,0.05
a0f3ca3b-7e78-4022-a77f-ead76d218f62,Savings Account,2010-02-12,Inactive,,30869.9,0.83
1e1b0992-bc35-4e89-8ddf-ce11ee858bb0,Savings Account,2008-12-10,Active,,19421.56,0.99
1e1b0992-bc35-4e89-8ddf-ce11ee858bb0,Credit Card,2012-06-06,Active,22760.0,31960.79,0.68
1e1b0992-bc35-4e89-8ddf-ce11ee858bb0,Mortgage,2014-04-21,Inactive,,46102.72,0.42
a0bd60ee-8f00-432b-94c1-20a721add1fa,Mortgage,2012-04-25,Inactive,,2856.58,0.14
a0bd60ee-8f00-432b-94c1-20a721add1fa,Savings Account,2010-12-03,Active,,43612.98,0.51
a0bd60ee-8f00-432b-94c1-20a721add1fa,Credit Card,2013-01-09,Active,8433.0,45170.51,0.51
a0bd60ee-8f00-432b-94c1-20a721add1fa,Fixed Deposit,2013-04-04,Inactive,,35604.11,0.18
795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,Mortgage,2019-04-16,Inactive,,4956.74,0.22
795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,Investment Account,2010-12-05,Inactive,,11015.68,0.35
795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,Credit Card,2009-07-18,Active,5787.0,19568.48,0.61
795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,Savings Account,2014-10-15,Inactive,,23231.62,0.61
795ec79f-40ac-42ac-9ae7-0c225bc0cdbb,Fixed Deposit,2021-06-24,Active,,32549.94,0.14
fab4dc9c-4f55-4a06-9185-968b104ac76e,Credit Card,2016-11-15,Inactive,31546.0,25615.76,0.59
fab4dc9c-4f55-4a06-9185-968b104ac76e,Mortgage,2006-01-27,Active,,28617.24,0.22
fab4dc9c-4f55-4a06-9185-968b104ac76e,Savings Account,2014-03-31,Active,,33808.22,0.92
fab4dc9c-4f55-4a06-9185-968b104ac76e,Investment Account,2013-05-06,Inactive,,46641.24,0.45
b519aa38-dbcf-4d5b-9ae8-d0eaa1e4614a,Savings Account,2006-07-04,Inactive,,8683.76,0.75
b519aa38-dbcf-4d5b-9ae8-d0eaa1e4614a,Credit Card,2007-12-07,Inactive,21738.0,41224.7,0.34
5a2509b1-650f-48ff-bcf0-28614752e287,Savings Account,2017-10-06,Active,,44903.68,0.36
5a2509b1-650f-48ff-bcf0-28614752e287,Credit Card,2024-11-16,Active,39065.0,27423.8,0.24
5a2509b1-650f-48ff-bcf0-28614752e287,Mortgage,2010-10-19,Inactive,,5638.01,0.68
f4a8149f-5681-41a0-bdf5-41b5331096d9,Savings Account,2012-09-10,Inactive,,4903.85,0.7
f4a8149f-5681-41a0-bdf5-41b5331096d9,Fixed Deposit,2007-02-14,Active,,31734.84,0.8
f4a8149f-5681-41a0-bdf5-41b5331096d9,Investment Account,2007-07-11,Inactive,,25752.07,0.41
f4a8149f-5681-41a0-bdf5-41b5331096d9,Credit Card,2012-11-08,Inactive,19202.0,22704.52,0.03
73535fd7-60f0-48f0-9ee5-a0607e4ad9ac,Fixed Deposit,2008-09-02,Active,,12385.95,0.56
8133f261-f8f7-46fa-ae30-8da5a355a612,Savings Account,2013-03-08,Inactive,,19433.81,0.37
8133f261-f8f7-46fa-ae30-8da5a355a612,Credit Card,2015-05-08,Active,26933.0,25007.34,0.34
cd940b1e-4f06-416d-a66c-b7eebd74f37b,Mortgage,2017-10-18,Inactive,,29376.95,0.85
c8e60915-69ac-408d-bc06-2ae5b54f40f6,Credit Card,2023-02-07,Inactive,48230.0,26599.9,0.66
c8e60915-69ac-408d-bc06-2ae5b54f40f6,Savings Account,2017-04-02,Active,,48089.45,0.16
c8e60915-69ac-408d-bc06-2ae5b54f40f6,Mortgage,2016-07-06,Inactive,,25807.58,0.78
c8e60915-69ac-408d-bc06-2ae5b54f40f6,Investment Account,2008-01-02,Active,,1245.19,0.12
c8e60915-69ac-408d-bc06-2ae5b54f40f6,Fixed Deposit,2020-04-21,Inactive,,37047.02,0.15
0dc73a99-ca69-4450-803c-07abb7ca71e9,Investment Account,2018-06-18,Inactive,,44047.23,0.09
0dc73a99-ca69-4450-803c-07abb7ca71e9,Mortgage,2014-10-20,Inactive,,13868.15,0.59
d7f80042-1039-47a8-beb9-8eede0073af2,Investment Account,2009-07-22,Active,,46553.46,0.4
d7f80042-1039-47a8-beb9-8eede0073af2,Fixed Deposit,2008-10-06,Inactive,,10092.17,0.86
d7f80042-1039-47a8-beb9-8eede0073af2,Credit Card,2020-10-06,Inactive,12624.0,28041.89,0.99
4200c4a0-7b37-462f-9b1d-fb0ca3cfedcf,Savings Account,2012-10-29,Active,,31576.66,0.77
4200c4a0-7b37-462f-9b1d-fb0ca3cfedcf,Credit Card,2024-08-06,Active,38873.0,18184.57,0.85
4200c4a0-7b37-462f-9b1d-fb0ca3cfedcf,Fixed Deposit,2005-06-21,Inactive,,15841.44,0.27
2b60edae-395e-4009-aadd-56986e33599f,Fixed Deposit,2020-10-05,Active,,31534.53,0.94
2b60edae-395e-4009-aadd-56986e33599f,Investment Account,2012-12-18,Active,,12450.15,0.7
2b60edae-395e-4009-aadd-56986e33599f,Savings Account,2020-12-05,Active,,15198.41,0.77
a96bfbfc-721b-4a1a-a65d-dcdd11f2d6a5,Savings Account,2008-09-15,Active,,33873.29,0.18
8cb460d2-b2c3-4b2c-9435-704425ac8dd4,Mortgage,2019-05-27,Inactive,,45220.03,0.27
8cb460d2-b2c3-4b2c-9435-704425ac8dd4,Fixed Deposit,2006-08-29,Active,,28782.81,0.43
8cb460d2-b2c3-4b2c-9435-704425ac8dd4,Credit Card,2014-10-22,Inactive,10418.0,48756.47,0.8
8cb460d2-b2c3-4b2c-9435-704425ac8dd4,Investment Account,2011-09-11,Active,,2741.0,0.36
78c60f35-8892-4ef9-b05c-e30bfdc0232b,Savings Account,2021-07-26,Inactive,,37064.6,0.23
4e00a219-6763-41f0-bc4a-b8b460e81408,Mortgage,2017-01-30,Inactive,,8002.65,0.14
4e00a219-6763-41f0-bc4a-b8b460e81408,Investment Account,2024-11-12,Inactive,,13146.65,0.56
11e8e1b2-902b-4cc6-a67a-f38d673e8265,Investment Account,2022-02-03,Active,,23333.83,0.39
11e8e1b2-902b-4cc6-a67a-f38d673e8265,Credit Card,2017-07-07,Active,9364.0,40416.74,0.36
0eb6b7a1-02af-419d-905d-340e6603e0da,Investment Account,2011-02-22,Active,,16479.84,0.51
0eb6b7a1-02af-419d-905d-340e6603e0da,Fixed Deposit,2013-07-11,Inactive,,27232.04,0.43
0eb6b7a1-02af-419d-905d-340e6603e0da,Savings Account,2010-06-28,Active,,43950.69,0.09
0eb6b7a1-02af-419d-905d-340e6603e0da,Mortgage,2011-04-05,Active,,29551.95,0.96
0eb6b7a1-02af-419d-905d-340e6603e0da,Credit Card,2008-04-01,Active,14138.0,46097.05,0.96
dd7f9d79-e82d-4708-8b93-bf4999dfb073,Credit Card,2011-02-19,Active,40278.0,16883.75,0.03
dd7f9d79-e82d-4708-8b93-bf4999dfb073,Savings Account,2006-04-30,Inactive,,32963.55,0.72
69b17bfb-dde5-4d5b-a30d-7d9337e855bf,Investment Account,2014-01-21,Inactive,,46575.75,0.18
69b17bfb-dde5-4d5b-a30d-7d9337e855bf,Credit Card,2006-07-21,Inactive,26584.0,49372.93,0.55
69b17bfb-dde5-4d5b-a30d-7d9337e855bf,Fixed Deposit,2011-03-13,Active,,32003.53,0.67
69b17bfb-dde5-4d5b-a30d-7d9337e855bf,Mortgage,2021-08-04,Inactive,,32967.44,0.69
69b17bfb-dde5-4d5b-a30d-7d9337e855bf,Savings Account,2024-12-29,Inactive,,45269.33,0.25
181c2214-f647-49d4-a7be-6c6b3e3e469e,Mortgage,2010-10-06,Inactive,,27380.41,0.83
181c2214-f647-49d4-a7be-6c6b3e3e469e,Savings Account,2011-10-02,Active,,7331.32,0.93
760c0aee-48cd-4d51-ae73-875c552654bd,Credit Card,2007-10-26,Active,32061.0,35801.31,0.02
760c0aee-48cd-4d51-ae73-875c552654bd,Mortgage,2022-12-22,Active,,9239.96,0.58
d3aac828-187e-4db4-a55c-cf0ee2a931df,Savings Account,2016-01-08,Active,,17138.52,0.33
44185c57-7c20-4f32-a1a7-b945661aaaec,Credit Card,2024-02-14,Inactive,25548.0,19043.37,0.31
44185c57-7c20-4f32-a1a7-b945661aaaec,Investment Account,2005-09-22,Inactive,,8454.79,0.89
44185c57-7c20-4f32-a1a7-b945661aaaec,Fixed Deposit,2023-09-21,Active,,26703.03,0.29
44185c57-7c20-4f32-a1a7-b945661aaaec,Mortgage,2018-04-28,Active,,41805.21,0.75
44185c57-7c20-4f32-a1a7-b945661aaaec,Savings Account,2021-12-04,Active,,33594.98,0.48
52e15c16-ed62-4840-9449-a5a67d50d8cb,Savings Account,2010-07-31,Inactive,,8858.55,0.36
52e15c16-ed62-4840-9449-a5a67d50d8cb,Fixed Deposit,2008-05-22,Active,,33434.21,0.2
52e15c16-ed62-4840-9449-a5a67d50d8cb,Investment Account,2023-11-11,Active,,1505.26,0.01
52e15c16-ed62-4840-9449-a5a67d50d8cb,Credit Card,2009-07-21,Inactive,12344.0,23630.61,0.49
a9d8d8f4-bff2-4c71-a9d6-2c41cf69cd4b,Investment Account,2007-01-06,Active,,24259.25,0.97
d59e17e3-23e4-47e9-8f4b-e4acacbd0ff9,Credit Card,2021-09-02,Active,46079.0,15809.4,0.12
41fe47ee-67b5-452a-8df6-5b32f3c1a485,Mortgage,2013-02-11,Active,,15352.0,0.18
41fe47ee-67b5-452a-8df6-5b32f3c1a485,Credit Card,2006-03-11,Inactive,16371.0,30400.69,0.08
b1207540-8efc-4358-aa58-07ffc7fb72e0,Savings Account,2022-03-12,Inactive,,20630.94,0.87
b1207540-8efc-4358-aa58-07ffc7fb72e0,Fixed Deposit,2013-08-17,Active,,36801.3,0.48
b1207540-8efc-4358-aa58-07ffc7fb72e0,Investment Account,2010-06-25,Active,,28028.58,0.18
b1207540-8efc-4358-aa58-07ffc7fb72e0,Mortgage,2019-01-22,Inactive,,29498.32,0.03
319decff-58b9-45d7-a527-f0e65610f0f9,Fixed Deposit,2013-03-07,Inactive,,48462.06,0.48
0a49b2bb-71c4-4418-8a3d-2a43b398533c,Fixed Deposit,2014-08-26,Active,,32436.33,0.98
0a49b2bb-71c4-4418-8a3d-2a43b398533c,Investment Account,2009-08-07,Inactive,,8229.94,0.38
9ff3230c-1320-4009-819a-2db70b0c6ccc,Mortgage,2010-01-21,Inactive,,10029.9,0.72
0bb5854e-f1b7-4dab-86f8-79ef31a4246a,Savings Account,2006-03-05,Active,,13537.41,0.74
0bb5854e-f1b7-4dab-86f8-79ef31a4246a,Fixed Deposit,2014-11-30,Active,,22240.31,0.26
0bb5854e-f1b7-4dab-86f8-79ef31a4246a,Investment Account,2012-03-14,Inactive,,4261.89,0.26
0bb5854e-f1b7-4dab-86f8-79ef31a4246a,Credit Card,2012-07-11,Active,22381.0,28588.13,0.47
0bb5854e-f1b7-4dab-86f8-79ef31a4246a,Mortgage,2011-03-22,Active,,24540.22,0.37
55601009-1773-409e-ac45-254cc470cedc,Investment Account,2008-09-04,Active,,42065.38,0.65
55601009-1773-409e-ac45-254cc470cedc,Savings Account,2015-12-19,Inactive,,15838.0,0.58
55601009-1773-409e-ac45-254cc470cedc,Fixed Deposit,2025-04-19,Active,,15660.32,0.69
55601009-1773-409e-ac45-254cc470cedc,Credit Card,2006-06-06,Inactive,44680.0,41924.96,0.07
321c0e5f-e9f0-466a-93d2-eb17d6b51e75,Fixed Deposit,2014-01-27,Active,,15496.14,0.39
321c0e5f-e9f0-466a-93d2-eb17d6b51e75,Mortgage,2023-08-06,Inactive,,15247.66,0.32
e47383c0-0c8c-4ddc-bada-ed6c66a57765,Fixed Deposit,2008-07-14,Active,,5090.33,0.58
e47383c0-0c8c-4ddc-bada-ed6c66a57765,Mortgage,2023-09-08,Active,,11355.44,0.82
e47383c0-0c8c-4ddc-bada-ed6c66a57765,Savings Account,2019-01-12,Active,,14700.57,0.03
e47383c0-0c8c-4ddc-bada-ed6c66a57765,Credit Card,2014-07-07,Inactive,44188.0,6216.13,0.07
e47383c0-0c8c-4ddc-bada-ed6c66a57765,Investment Account,2022-02-13,Active,,21220.04,0.36
7de69515-6db8-4192-8425-a34dc3f180af,Savings Account,2006-10-16,Active,,48102.22,0.59
7de69515-6db8-4192-8425-a34dc3f180af,Credit Card,2010-02-07,Active,19351.0,27178.32,0.18
7de69515-6db8-4192-8425-a34dc3f180af,Fixed Deposit,2010-08-03,Inactive,,23797.82,0.22
8dc06a14-12f5-42e6-83bb-9420f45dffc3,Savings Account,2008-08-09,Active,,30308.62,0.6
8dc06a14-12f5-42e6-83bb-9420f45dffc3,Credit Card,2022-03-24,Inactive,4614.0,7091.07,0.34
8dc06a14-12f5-42e6-83bb-9420f45dffc3,Fixed Deposit,2011-08-23,Inactive,,28776.87,0.86
532ba445-d42c-4474-814f-0964c67df479,Investment Account,2018-08-03,Inactive,,9936.21,0.65
532ba445-d42c-4474-814f-0964c67df479,Mortgage,2016-10-09,Active,,48943.4,0.89
532ba445-d42c-4474-814f-0964c67df479,Credit Card,2021-12-16,Inactive,32752.0,12467.57,0.18
3e729509-a905-489e-b878-d76f0c0e67f2,Savings Account,2019-06-01,Inactive,,4091.6,0.85
3e729509-a905-489e-b878-d76f0c0e67f2,Mortgage,2016-10-13,Active,,44703.48,0.48
3e729509-a905-489e-b878-d76f0c0e67f2,Fixed Deposit,2010-07-16,Inactive,,23165.43,0.41
3e729509-a905-489e-b878-d76f0c0e67f2,Credit Card,2010-01-16,Active,41229.0,14400.0,0.9
21ec7358-39d0-4927-9661-449e39e205f1,Fixed Deposit,2007-02-02,Active,,40151.39,0.27
21ec7358-39d0-4927-9661-449e39e205f1,Savings Account,2005-06-06,Inactive,,23376.85,0.4
32093618-b617-4d4b-9882-823bd596619f,Fixed Deposit,2005-06-12,Inactive,,26065.5,0.81
32093618-b617-4d4b-9882-823bd596619f,Credit Card,2024-11-13,Inactive,46431.0,12480.74,0.85
a5107915-55f8-4bfc-ae5c-36a6adf961cf,Savings Account,2017-07-22,Inactive,,20940.61,0.62
a5107915-55f8-4bfc-ae5c-36a6adf961cf,Credit Card,2024-02-25,Inactive,36691.0,7240.97,0.32
a5107915-55f8-4bfc-ae5c-36a6adf961cf,Fixed Deposit,2013-10-30,Active,,3318.58,0.64
a5107915-55f8-4bfc-ae5c-36a6adf961cf,Mortgage,2013-12-13,Active,,19138.0,0.59
a1bdede3-b2fe-4016-8c85-e33d333a4231,Credit Card,2023-11-07,Active,40530.0,24472.6,0.14
a1bdede3-b2fe-4016-8c85-e33d333a4231,Investment Account,2017-10-30,Inactive,,13204.2,0.64
9d0a8ca0-921e-42ff-b6fb-1f2976e5667c,Mortgage,2017-09-30,Active,,21864.8,0.46
9d0a8ca0-921e-42ff-b6fb-1f2976e5667c,Credit Card,2024-02-26,Active,40897.0,26727.33,0.97
9d0a8ca0-921e-42ff-b6fb-1f2976e5667c,Savings Account,2021-06-10,Active,,19708.35,0.24
9d0a8ca0-921e-42ff-b6fb-1f2976e5667c,Investment Account,2010-09-18,Inactive,,29289.52,0.85
f35762b1-5957-47e5-98d2-549f0bf7b2bb,Savings Account,2011-11-23,Active,,38765.09,0.69
f35762b1-5957-47e5-98d2-549f0bf7b2bb,Fixed Deposit,2009-08-14,Active,,35004.97,0.8
f35762b1-5957-47e5-98d2-549f0bf7b2bb,Mortgage,2010-01-09,Inactive,,17008.9,0.76
32027016-cc84-4a33-bdcc-ea8189216a2f,Investment Account,2007-08-05,Active,,23601.08,0.82
